#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:18:40       0     83     35      0      0      0      0 
 22:18:41       0     83     36      0      0      0      0 
 22:18:42       0     80     32      0      0      0      0 
 22:18:43       0     87     37      0      0      0      0 
 22:18:44       0     85     35      0      0      0      0 
 22:18:45       0     83     35      0      0      0      0 
 22:18:46       0     85     36      0      0      0      0 
 22:18:47       0     84     35      0      0      0      0 
 22:18:48       0     85     42      0      0      0      0 
 22:18:49       0     83     35      0      0      0      0 
 22:18:50       0     83     35      0      0      0      0 
 22:18:51       0     86     35      0      0      0      0 
 22:18:52       0     81     33      0      0      0      0 
 22:18:53       0     81     32      0      0      0      0 
 22:18:54       0     79     31      0      0      0      0 
 22:18:55       0     86     35      0      0      0      0 
 22:18:56       0     83     37      0      0      0      0 
 22:18:57       0     88     51      0      0      0      0 
 22:18:58       0     86     38      0      0      0      0 
 22:18:59       0     80     32      0      0      0      0 
 22:19:00       0     84     35      0      0      0      0 
 22:19:01       0     83     35      0      0      0      0 
 22:19:02       0     80     34      0      0      0      0 
 22:19:03       0     84     36      0      0      0      0 
 22:19:04       0     81     33      0      0      0      0 
 22:19:05       0     82     36      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:19:06       0     86     38      0      0      0      0 
 22:19:07       0     85     37      0      0      0      0 
 22:19:08       0     84     35      0      0      0      0 
 22:19:09       0     99     60      0      0      0      0 
 22:19:10       0     84     37      0      0      0      0 
 22:19:11       0     86     36      0      0      0      0 
 22:19:12       0     88     39      0      0      0      0 
 22:19:13       0     84     36      0      0      0      0 
 22:19:14       0     93     54      0      0      0      0 
 22:19:15       0     86     37      0      0      0      0 
 22:19:16       0     75     29      0      0      0      0 
 22:19:17       0     87     38      0      0      0      0 
 22:19:18       0     88     39      0      0      0      0 
 22:19:19       0     87     39      0      0      0      0 
 22:19:20       0     81     33      0      0      0      0 
 22:19:21       0     82     36      0      0      0      0 
 22:19:22       0     89     40      0      0      0      0 
 22:19:23       0     88     39      0      0      0      0 
 22:19:24       0     87     39      0      0      0      0 
 22:19:25       0     92     53      0      0      0      0 
 22:19:26       0     86     36      0      0      0      0 
 22:19:27       0     88     37      0      0      0      0 
 22:19:28       0     80     32      0      0      0      0 
 22:19:29       0     88     39      0      0      0      0 
 22:19:30       0     94     55      0      0      0      0 
 22:19:31       0     92     54      0      0      0      0 
 22:19:32       0     82     35      0      0      0      0 
 22:19:33       0     79     33      0      0      0      0 
 22:19:34       0     78     30      0      0      0      0 
 22:19:35       0     84     36      0      0      0      0 
 22:19:36       0     84     36      0      0      0      0 
 22:19:37       0     85     36      0      0      0      0 
 22:19:38       0     87     39      0      0      0      0 
 22:19:39       0     82     33      0      0      0      0 
 22:19:40       0     84     35      0      0      0      0 
 22:19:41       0     84     35      0      0      0      0 
 22:19:42       0     84     36      0      0      0      0 
 22:19:43       0     83     36      0      0      0      0 
 22:19:44       0    100     65      0      0      0      0 
 22:19:45       0     80     31      0      0      0      0 
 22:19:46       0     88     38      0      0      0      0 
 22:19:47       0     94     58      0      0      0      0 
 22:19:48       0     80     33      0      0      0      0 
 22:19:49       0     85     36      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:19:50       0     84     35      0      0      0      0 
 22:19:51       0     87     38      0      0      0      0 
 22:19:52       0     85     34      0      0      0      0 
 22:19:53       0     80     32      0      0      0      0 
 22:19:54       0     82     33      0      0      0      0 
 22:19:55       0     79     30      0      0      0      0 
 22:19:56       0     83     33      0      0      0      0 
 22:19:57       0     84     36      0      0      0      0 
 22:19:58       0     93     53      0      0      0      0 
 22:19:59       0     98     62      0      0      0      0 
 22:20:00       0     86     35      0      0      0      0 
 22:20:01       0     79     30      0      0      0      0 
 22:20:02       0     80     32      0      0      0      0 
 22:20:03       0     94     57      0      0      0      0 
 22:20:04       0     75     28      0      0      0      0 
 22:20:05       0     92     51      0      0      0      0 
 22:20:06       0     78     28      0      0      0      0 
 22:20:07       0     74     28      0      0      0      0 
 22:20:08       0     73     28      0      0      0      0 
 22:20:09       0     76     28      0      0      0      0 
 22:20:10       0     78     30      0      0      0      0 
 22:20:11       0     72     27      0      0      0      0 
 22:20:12       0     76     31      0      0      0      0 
 22:20:13       0     96     58      0      0      0      0 
 22:20:14       0     79     30      0      0      0      0 
 22:20:15       0     75     29      0      0      0      0 
 22:20:17       0     77     29      0      0      0      0 
 22:20:18       0     79     30      0      0      0      0 
 22:20:19       0     76     28      0      0      0      0 
 22:20:20       0     74     27      0      0      0      0 
 22:20:21       0     75     28      0      0      0      0 
 22:20:22       0     76     28      0      0      0      0 
 22:20:23       0     79     29      0      0      0      0 
 22:20:24       0     74     29      0      0      0      0 
 22:20:25       0     78     30      0      0      0      0 
 22:20:26       0     79     30      0      0      0      0 
 22:20:27       0     83     35      0      0      0      0 
 22:20:28       0     82     32      0      0      0      0 
 22:20:29       0     81     32      0      0      0      0 
 22:20:30       0     75     28      0      0      0      0 
 22:20:31       0     75     27      0      0      0      0 
 22:20:32       0     82     32      0      0      0      0 
 22:20:33       0     83     34      0      0      0      0 
 22:20:34       0     82     33      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:20:35       0     80     33      0      0      0      0 
 22:20:36       0     81     30      0      0      0      0 
 22:20:37       0     77     28      0      0      0      0 
 22:20:38       0     84     34      0      0      0      0 
 22:20:39       0     85     35      0      0      0      0 
 22:20:40       0     81     33      0      0      0      0 
 22:20:41       0     83     33      0      0      0      0 
 22:20:42       0     82     32      0      0      0      0 
 22:20:43       0     83     35      0      0      0      0 
 22:20:44       0     89     40      0      0      0      0 
 22:20:45       0     85     34      0      0      0      0 
 22:20:46       0     81     32      0      0      0      0 
 22:20:47       0     80     32      0      0      0      0 
 22:20:48       0     85     37      0      0      0      0 
 22:20:49       0     87     37      0      0      0      0 
 22:20:50       0     87     37      0      0      0      0 
 22:20:51       0     84     36      0      0      0      0 
 22:20:52       0     84     36      0      0      0      0 
 22:20:53       0     82     33      0      0      0      0 
 22:20:54       0     83     37      0      0      0      0 
 22:20:55       0     84     35      0      0      0      0 
 22:20:56       0     83     35      0      0      0      0 
 22:20:57       0     81     32      0      0      0      0 
 22:20:58       0     85     37      0      0      0      0 
 22:20:59       0     80     33      0      0      0      0 
 22:21:00       0     85     36      0      0      0      0 
 22:21:01       0     84     37      0      0      0      0 
 22:21:02       0     85     36      0      0      0      0 
 22:21:03       0     84     35      0      0      0      0 
 22:21:04       0     82     35      0      0      0      0 
 22:21:05       0     87     39      0      0      0      0 
 22:21:06       0     83     35      0      0      0      0 
 22:21:07       0     87     38      0      0      0      0 
 22:21:08       0     85     37      0      0      0      0 
 22:21:09       0     86     38      0      0      0      0 
 22:21:10       0     80     31      0      0      0      0 
 22:21:11       0     86     38      0      0      0      0 
 22:21:12       0     81     33      0      0      0      0 
 22:21:13       0     97     60      0      0      0      0 
 22:21:14       0     84     37      0      0      0      0 
 22:21:15       0     84     36      0      0      0      0 
 22:21:16       0     84     36      0      0      0      0 
 22:21:17       0     85     37      0      0      0      0 
 22:21:18       0     86     38      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:21:19       0     82     35      0      0      0      0 
 22:21:20       0     84     37      0      0      0      0 
 22:21:21       0     85     37      0      0      0      0 
 22:21:22       0     81     33      0      0      0      0 
 22:21:23       0     87     37      0      0      0      0 
 22:21:24       0     86     35      0      0      0      0 
 22:21:25       0     83     35      0      0      0      0 
 22:21:26       0     86     38      0      0      0      0 
 22:21:27       0     79     32      0      0      0      0 
 22:21:28       0     82     36      0      0      0      0 
 22:21:29       0     83     37      0      0      0      0 
 22:21:30       0     86     38      0      0      0      0 
 22:21:31       0     84     36      0      0      0      0 
 22:21:32       0     87     38      0      0      0      0 
 22:21:33       0     84     38      0      0      0      0 
 22:21:34       0     84     37      0      0      0      0 
 22:21:35       0     85     37      0      0      0      0 
 22:21:36       0     88     39      0      0      0      0 
 22:21:37       0     87     38      0      0      0      0 
 22:21:38       0     87     38      0      0      0      0 
 22:21:39       0     84     37      0      0      0      0 
 22:21:40       0     84     36      0      0      0      0 
 22:21:41       0     83     35      0      0      0      0 
 22:21:42       0     84     35      0      0      0      0 
 22:21:43       0     85     36      0      0      0      0 
 22:21:44       0     86     38      0      0      0      0 
 22:21:45       0     86     38      0      0      0      0 
 22:21:46       0     87     38      0      0      0      0 
 22:21:47       0     86     38      0      0      0      0 
 22:21:48       0     86     38      0      0      0      0 
 22:21:49       0     87     39      0      0      0      0 
 22:21:50       0     83     36      0      0      0      0 
 22:21:51       0     87     39      0      0      0      0 
 22:21:52       0     89     40      0      0      0      0 
 22:21:53       0     85     38      0      0      0      0 
 22:21:54       0     86     38      0      0      0      0 
 22:21:55       0     80     34      0      0      0      0 
 22:21:56       0     80     33      0      0      0      0 
 22:21:57       0     77     31      0      0      0      0 
 22:21:58       0     81     34      0      0      0      0 
 22:21:59       0     78     32      0      0      0      0 
 22:22:00       0     86     44      0      0      0      0 
 22:22:01       0     88     39      0      0      0      0 
 22:22:02       0     85     37      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:22:03       0     87     38      0      0      0      0 
 22:22:04       0     92     56      0      0      0      0 
 22:22:05       0     99     63      0      0      0      0 
 22:22:06       0     84     37      0      0      0      0 
 22:22:07       0     87     38      0      0      0      0 
 22:22:08       0     85     38      0      0      0      0 
 22:22:09       0     85     38      0      0      0      0 
 22:22:10       0     89     39      0      0      0      0 
 22:22:11       0     82     34      0      0      0      0 
 22:22:12       0     85     37      0      0      0      0 
 22:22:13       0     85     36      0      0      0      0 
 22:22:14       0     87     38      0      0      0      0 
 22:22:15       0     86     38      0      0      0      0 
 22:22:16       0     83     37      0      0      0      0 
 22:22:17       0     84     37      0      0      0      0 
 22:22:18       0     82     34      0      0      0      0 
 22:22:19       0     85     36      0      0      0      0 
 22:22:20       0     87     35      0      0      0      0 
 22:22:21       0     83     37      0      0      0      0 
 22:22:22       0     86     38      0      0      0      0 
 22:22:23       0     88     38      0      0      0      0 
 22:22:24       0     85     38      0      0      0      0 
 22:22:25       0     86     38      0      0      0      0 
 22:22:26       0     86     36      0      0      0      0 
 22:22:27       0     84     37      0      0      0      0 
 22:22:28       0     83     37      0      0      0      0 
 22:22:29       0     87     45      0      0      0      0 
 22:22:30       0     86     38      0      0      0      0 
 22:22:31       0     89     40      0      0      0      0 
 22:22:32       0     86     38      0      0      0      0 
 22:22:33       0     83     36      0      0      0      0 
 22:22:34       0     82     35      0      0      0      0 
 22:22:35       0     84     36      0      0      0      0 
 22:22:36       0     87     38      0      0      0      0 
 22:22:37       0     83     36      0      0      0      0 
 22:22:38       0     83     35      0      0      0      0 
 22:22:39       0     93     51      0      0      0      0 
 22:22:40       0     94     55      0      0      0      0 
 22:22:41       0     85     37      0      0      0      0 
 22:22:42       0     86     38      0      0      0      0 
 22:22:43       0     85     37      0      0      0      0 
 22:22:44       0     88     38      0      0      0      0 
 22:22:45       0     83     36      0      0      0      0 
 22:22:46       0     79     34      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:22:48       0     86     37      0      0      0      0 
 22:22:49       0     85     38      0      0      0      0 
 22:22:50       0     85     37      0      0      0      0 
 22:22:51       0     87     38      0      0      0      0 
 22:22:52       0     87     37      0      0      0      0 
 22:22:53       0     82     33      0      0      0      0 
 22:22:54       0     86     35      0      0      0      0 
 22:22:55       0     98     61      0      0      0      0 
 22:22:56       0     91     50      0      0      0      0 
 22:22:57       0     93     52      0      0      0      0 
 22:22:58       0     85     38      0      0      0      0 
 22:22:59       0     86     36      0      0      0      0 
 22:23:00       0     82     35      0      0      0      0 
 22:23:01       0     83     34      0      0      0      0 
 22:23:02       0     94     55      0      0      0      0 
 22:23:03       0     70     26      0      0      0      0 
 22:23:04       0     78     30      0      0      0      0 
 22:23:05       0     75     30      0      0      0      0 
 22:23:06       0     83     32      0      0      0      0 
 22:23:07       0     83     34      0      0      0      0 
 22:23:08       0     85     36      0      0      0      0 
 22:23:09       0     85     37      0      0      0      0 
 22:23:10       0     87     37      0      0      0      0 
 22:23:11       0     86     35      0      0      0      0 
 22:23:12       0     80     30      0      0      0      0 
 22:23:13       0     81     34      0      0      0      0 
 22:23:14       0     87     38      0      0      0      0 
 22:23:15       0    100     63      0      0      0      0 
 22:23:16       0     72     27      0      0      0      0 
 22:23:17       0     81     33      0      0      0      0 
 22:23:18       0     82     30      0      0      0      0 
 22:23:19       0     85     35      0      0      0      0 
 22:23:20       0     81     32      0      0      0      0 
 22:23:21       0     95     58      0      0      0      0 
 22:23:22       0     79     29      0      0      0      0 
 22:23:23       0     74     30      0      0      0      0 
 22:23:24       0     75     28      0      0      0      0 
 22:23:25       0     96     57      0      0      0      0 
 22:23:26       0     70     28      0      0      0      0 
 22:23:27       0     83     35      0      0      0      0 
 22:23:28       0     76     28      0      0      0      0 
 22:23:29       0     84     33      0      0      0      0 
 22:23:30       0     77     30      0      0      0      0 
 22:23:31       0     73     28      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:23:32       0     81     31      0      0      0      0 
 22:23:33       0     76     28      0      0      0      0 
 22:23:34       0     84     33      0      0      0      0 
 22:23:35       0     78     30      0      0      0      0 
 22:23:36       0     71     25      0      0      0      0 
 22:23:37       0     77     30      0      0      0      0 
 22:23:38       0     75     30      0      0      0      0 
 22:23:39       0     70     25      0      0      0      0 
 22:23:40       0     78     31      0      0      0      0 
 22:23:41       0     79     30      0      0      0      0 
 22:23:42       0     84     34      0      0      0      0 
 22:23:43       0     87     48      0      0      0      0 
 22:23:44       0     83     33      0      0      0      0 
 22:23:45       0     81     32      0      0      0      0 
 22:23:46       0     84     32      0      0      0      0 
 22:23:47       0     83     32      0      0      0      0 
 22:23:48       0     79     31      0      0      0      0 
 22:23:49       0     82     33      0      0      0      0 
 22:23:50       0     83     32      0      0      0      0 
 22:23:51       0     84     37      0      0      0      0 
 22:23:52       0     99     62      0      0      0      0 
 22:23:53       0     88     51      0      0      0      0 
 22:23:54       0     84     33      0      0      0      0 
 22:23:55       0     79     31      0      0      0      0 
 22:23:56       0     83     33      0      0      0      0 
 22:23:57       0     96     58      0      0      0      0 
 22:23:58       0     84     33      0      0      0      0 
 22:23:59       0     82     31      0      0      0      0 
 22:24:00       0     75     27      0      0      0      0 
 22:24:01       0     80     31      0      0      0      0 
 22:24:02       0     82     33      0      0      0      0 
 22:24:03       0     81     32      0      0      0      0 
 22:24:04       0     84     33      0      0      0      0 
 22:24:05       0     79     30      0      0      0      0 
 22:24:06       0     93     53      0      0      0      0 
 22:24:07       0     99     63      0      0      0      0 
 22:24:08       0     81     32      0      0      0      0 
 22:24:09       0     79     32      0      0      0      0 
 22:24:10       0     78     30      0      0      0      0 
 22:24:11       0     82     32      0      0      0      0 
 22:24:12       0     83     34      0      0      0      0 
 22:24:13       0     76     29      0      0      0      0 
 22:24:14       0     86     37      0      0      0      0 
 22:24:15       0     94     52      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:24:16       0     74     27      0      0      0      0 
 22:24:17       0     87     47      0      0      0      0 
 22:24:18       0     83     33      0      0      0      0 
 22:24:19       0     75     27      0      0      0      0 
 22:24:20       0     78     29      0      0      0      0 
 22:24:21       0     70     26      0      0      0      0 
 22:24:22       0     74     27      0      0      0      0 
 22:24:23       0     79     31      0      0      0      0 
 22:24:24       0     80     30      0      0      0      0 
 22:24:25       0     72     27      0      0      0      0 
 22:24:26       0     81     32      0      0      0      0 
 22:24:27       0     79     31      0      0      0      0 
 22:24:28       0     79     29      0      0      0      0 
 22:24:29       0     75     29      0      0      0      0 
 22:24:30       0     81     32      0      0      0      0 
 22:24:31       0     80     32      0      0      0      0 
 22:24:32       0     77     30      0      0      0      0 
 22:24:33       0     79     31      0      0      0      0 
 22:24:34       0     85     34      0      0      0      0 
 22:24:35       0     81     31      0      0      0      0 
 22:24:36       0     94     54      0      0      0      0 
 22:24:37       0     76     28      0      0      0      0 
 22:24:38       0     84     35      0      0      0      0 
 22:24:39       0     85     34      0      0      0      0 
 22:24:40       0     83     35      0      0      0      0 
 22:24:41       0     83     33      0      0      0      0 
 22:24:42       0     80     30      0      0      0      0 
 22:24:43       0     91     49      0      0      0      0 
 22:24:44       0     94     55      0      0      0      0 
 22:24:45       0     76     28      0      0      0      0 
 22:24:46       0     92     50      0      0      0      0 
 22:24:47       0     76     28      0      0      0      0 
 22:24:48       0    100     63      0      0      0      0 
 22:24:49       0     81     32      0      0      0      0 
 22:24:50       0     82     31      0      0      0      0 
 22:24:51       0     87     36      0      0      0      0 
 22:24:52       0     80     32      0      0      0      0 
 22:24:53       0     78     30      0      0      0      0 
 22:24:54       0     81     33      0      0      0      0 
 22:24:55       0     83     33      0      0      0      0 
 22:24:56       0     81     31      0      0      0      0 
 22:24:57       0     83     36      0      0      0      0 
 22:24:58       0     81     31      0      0      0      0 
 22:24:59       0     84     34      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:25:00       0     86     35      0      0      0      0 
 22:25:01       0     84     36      0      0      0      0 
 22:25:02       0     87     37      0      0      0      0 
 22:25:03       0     82     33      0      0      0      0 
 22:25:04       0     87     38      0      0      0      0 
 22:25:05       0     84     35      0      0      0      0 
 22:25:06       0     83     33      0      0      0      0 
 22:25:07       0     79     31      0      0      0      0 
 22:25:08       0     77     30      0      0      0      0 
 22:25:09       0     81     36      0      0      0      0 
 22:25:10       0     88     38      0      0      0      0 
 22:25:11       0     83     36      0      0      0      0 
 22:25:12       0     84     36      0      0      0      0 
 22:25:13       0     84     35      0      0      0      0 
 22:25:14       0     96     59      0      0      0      0 
 22:25:15       0     82     34      0      0      0      0 
 22:25:16       0     81     32      0      0      0      0 
 22:25:17       0     95     56      0      0      0      0 
 22:25:18       0     84     35      0      0      0      0 
 22:25:19       0     81     33      0      0      0      0 
 22:25:21       0     77     29      0      0      0      0 
 22:25:22       0     81     32      0      0      0      0 
 22:25:23       0     83     34      0      0      0      0 
 22:25:24       0     79     31      0      0      0      0 
 22:25:25       0     86     37      0      0      0      0 
 22:25:26       0     78     29      0      0      0      0 
 22:25:27       0     78     31      0      0      0      0 
 22:25:28       0     86     38      0      0      0      0 
 22:25:29       0     81     33      0      0      0      0 
 22:25:30       0     81     31      0      0      0      0 
 22:25:31       0     76     30      0      0      0      0 
 22:25:32       0     82     35      0      0      0      0 
 22:25:33       0     81     33      0      0      0      0 
 22:25:34       0     81     32      0      0      0      0 
 22:25:35       0     73     26      0      0      0      0 
 22:25:36       0     79     31      0      0      0      0 
 22:25:37       0     79     32      0      0      0      0 
 22:25:38       0     85     35      0      0      0      0 
 22:25:39       0     83     33      0      0      0      0 
 22:25:40       0     82     34      0      0      0      0 
 22:25:41       0     82     34      0      0      0      0 
 22:25:42       0     83     34      0      0      0      0 
 22:25:43       0     76     30      0      0      0      0 
 22:25:44       0     93     51      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:25:45       0     76     29      0      0      0      0 
 22:25:46       0     78     31      0      0      0      0 
 22:25:47       0     82     33      0      0      0      0 
 22:25:48       0     81     32      0      0      0      0 
 22:25:49       0     83     34      0      0      0      0 
 22:25:50       0     81     34      0      0      0      0 
 22:25:51       0     82     34      0      0      0      0 
 22:25:52       0     77     30      0      0      0      0 
 22:25:53       0     80     31      0      0      0      0 
 22:25:54       0     88     39      0      0      0      0 
 22:25:55       0     79     31      0      0      0      0 
 22:25:56       0     85     38      0      0      0      0 
 22:25:57       0     86     36      0      0      0      0 
 22:25:58       0     79     30      0      0      0      0 
 22:25:59       0     79     31      0      0      0      0 
 22:26:00       0     84     37      0      0      0      0 
 22:26:01       0     83     36      0      0      0      0 
 22:26:02       0     94     54      0      0      0      0 
 22:26:03       0     85     37      0      0      0      0 
 22:26:04       0     92     52      0      0      0      0 
 22:26:05       0     84     35      0      0      0      0 
 22:26:06       0     83     34      0      0      0      0 
 22:26:07       0     80     32      0      0      0      0 
 22:26:08       0     86     34      0      0      0      0 
 22:26:09       0     85     33      0      0      0      0 
 22:26:10       0     85     46      0      0      0      0 
 22:26:11       0     86     39      0      0      0      0 
 22:26:12       0     84     34      0      0      0      0 
 22:26:13       0     83     35      0      0      0      0 
 22:26:14       0     85     36      0      0      0      0 
 22:26:15       0     79     30      0      0      0      0 
 22:26:16       0     80     32      0      0      0      0 
 22:26:17       0     83     35      0      0      0      0 
 22:26:18       0     73     27      0      0      0      0 
 22:26:19       0     81     35      0      0      0      0 
 22:26:20       0     95     56      0      0      0      0 
 22:26:21       0     85     35      0      0      0      0 
 22:26:22       0     84     35      0      0      0      0 
 22:26:23       0     93     52      0      0      0      0 
 22:26:24       0     77     28      0      0      0      0 
 22:26:25       0     81     30      0      0      0      0 
 22:26:26       0     78     30      0      0      0      0 
 22:26:27       0     78     30      0      0      0      0 
 22:26:28       0     81     33      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:26:29       0     80     32      0      0      0      0 
 22:26:30       0     79     30      0      0      0      0 
 22:26:31       0     75     28      0      0      0      0 
 22:26:32       0     80     33      0      0      0      0 
 22:26:33       0     78     31      0      0      0      0 
 22:26:34       0     81     34      0      0      0      0 
 22:26:35       0     93     53      0      0      0      0 
 22:26:36       0     86     36      0      0      0      0 
 22:26:37       0     86     47      0      0      0      0 
 22:26:38       0     79     31      0      0      0      0 
 22:26:39       0     88     36      0      0      0      0 
 22:26:40       0     74     28      0      0      0      0 
 22:26:41       0     75     28      0      0      0      0 
 22:26:42       0     84     34      0      0      0      0 
 22:26:43       0     79     29      0      0      0      0 
 22:26:44       0     77     30      0      0      0      0 
 22:26:45       0     81     33      0      0      0      0 
 22:26:46       0     77     31      0      0      0      0 
 22:26:47       0     80     31      0      0      0      0 
 22:26:48       0     83     35      0      0      0      0 
 22:26:49       0     84     34      0      0      0      0 
 22:26:50       0     80     32      0      0      0      0 
 22:26:51       0     86     34      0      0      0      0 
 22:26:52       0     83     34      0      0      0      0 
 22:26:53       0     94     55      0      0      0      0 
 22:26:54       0     82     35      0      0      0      0 
 22:26:55       0     83     36      0      0      0      0 
 22:26:56       0     85     36      0      0      0      0 
 22:26:57       0     81     32      0      0      0      0 
 22:26:58       0     78     30      0      0      0      0 
 22:26:59       0     82     35      0      0      0      0 
 22:27:00       0     78     31      0      0      0      0 
 22:27:01       0     87     37      0      0      0      0 
 22:27:02       0     82     32      0      0      0      0 
 22:27:03       0    100     62      0      0      0      0 
 22:27:04       0     82     33      0      0      0      0 
 22:27:05       0     98     62      0      0      0      0 
 22:27:06       0     92     57      0      0      0      0 
 22:27:07       0     84     35      0      0      0      0 
 22:27:08       0     80     31      0      0      0      0 
 22:27:09       0     83     35      0      0      0      0 
 22:27:10       0     86     36      0      0      0      0 
 22:27:11       0     81     32      0      0      0      0 
 22:27:12       0     78     29      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:27:13       0     89     35      0      0      0      0 
 22:27:14       0     99     60      0      0      0      0 
 22:27:15       0     71     26      0      0      0      0 
 22:27:16       0     95     54      0      0      0      0 
 22:27:17       0     72     29      0      0      0      0 
 22:27:18       0     88     37      0      0      0      0 
 22:27:19       0     82     33      0      0      0      0 
 22:27:20       0     73     28      0      0      0      0 
 22:27:21       0     76     29      0      0      0      0 
 22:27:22       0     77     29      0      0      0      0 
 22:27:23       0     80     32      0      0      0      0 
 22:27:24       0     78     30      0      0      0      0 
 22:27:25       0     80     32      0      0      0      0 
 22:27:26       0     82     34      0      0      0      0 
 22:27:27       0     86     36      0      0      0      0 
 22:27:28       0     81     34      0      0      0      0 
 22:27:29       0     93     52      0      0      0      0 
 22:27:30       0     99     63      0      0      0      0 
 22:27:31       0     81     32      0      0      0      0 
 22:27:32       0     79     30      0      0      0      0 
 22:27:33       0     93     55      0      0      0      0 
 22:27:34       0     76     29      0      0      0      0 
 22:27:35       0     80     33      0      0      0      0 
 22:27:36       0     77     29      0      0      0      0 
 22:27:37       0     78     28      0      0      0      0 
 22:27:38       0     85     34      0      0      0      0 
 22:27:39       0     79     32      0      0      0      0 
 22:27:40       0     84     36      0      0      0      0 
 22:27:41       0     81     34      0      0      0      0 
 22:27:42       0     78     30      0      0      0      0 
 22:27:43       0     84     35      0      0      0      0 
 22:27:44       0     83     34      0      0      0      0 
 22:27:45       0     87     47      0      0      0      0 
 22:27:46       0     89     52      0      0      0      0 
 22:27:47       0     79     31      0      0      0      0 
 22:27:48       0     81     32      0      0      0      0 
 22:27:49       0     81     33      0      0      0      0 
 22:27:50       0     79     33      0      0      0      0 
 22:27:52       0     83     36      0      0      0      0 
 22:27:53       0     76     30      0      0      0      0 
 22:27:54       0     83     33      0      0      0      0 
 22:27:55       0     84     36      0      0      0      0 
 22:27:56       0     81     36      0      0      0      0 
 22:27:57       0     86     37      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
 22:27:58       0     81     34      0      0      0      0 
 22:27:59       0     87     38      0      0      0      0 
 22:28:00       0     85     36      0      0      0      0 
 22:28:01       0     80     31      0      0      0      0 
 22:28:02       0     84     37      0      0      0      0 
 22:28:03       0     83     34      0      0      0      0 
 22:28:04       0     83     34      0      0      0      0 
 22:28:05       0     81     30      0      0      0      0 
 22:28:06       0     82     34      0      0      0      0 
 22:28:07       0     80     30      0      0      0      0 
 22:28:08       0     85     47      0      0      0      0 
 22:28:09       0     87     39      0      0      0      0 
 22:28:10       0     81     33      0      0      0      0 
 22:28:11       0     82     36      0      0      0      0 
 22:28:12       0     86     37      0      0      0      0 
 22:28:13       0     85     34      0      0      0      0 
 22:28:14       0     78     31      0      0      0      0 
 22:28:15       0     80     33      0      0      0      0 
 22:28:16       0     79     31      0      0      0      0 
 22:28:17       0     85     36      0      0      0      0 
 22:28:18       0     86     36      0      0      0      0 
 22:28:19       0     80     31      0      0      0      0 
 22:28:20       0    100     65      0      0      0      0 
 22:28:21       0     79     33      0      0      0      0 
 22:28:22       0     77     30      0      0      0      0 
 22:28:23       0     80     33      0      0      0      0 
 22:28:24       0     75     28      0      0      0      0 
 22:28:25       0     80     33      0      0      0      0 
 22:28:26       0     78     31      0      0      0      0 
 22:28:27       0     82     34      0      0      0      0 
 22:28:28       0     79     30      0      0      0      0 
 22:28:29       0     78     29      0      0      0      0 
 22:28:30       0     76     28      0      0      0      0 
 22:28:31       0     99     62      0      0      0      0 
 22:28:32       0     80     32      0      0      0      0 
 22:28:33       0     79     31      0      0      0      0 
 22:28:34       0     82     34      0      0      0      0 
 22:28:35       0     87     38      0      0      0      0 
 22:28:36       0     88     36      0      0      0      0 
 22:28:37       0     80     30      0      0      0      0 
 22:28:38       0     80     33      0      0      0      0 
 22:28:39       0     84     35      0      0      0      0 
 22:28:40       0     84     35      0      0      0      0 
 22:28:41       0     88     39      0      0      0      0 
#Time         gpu     sm    mem    enc    dec    jpg    ofa 
#HH:MM:SS     Idx      %      %      %      %      %      % 
